ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1510;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1511189 000293/2022;2022-10-20;;9369098;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviço de fornecimento de Subscrição de Licenças do Software Forense  UFED 4PC, Subscrição do Software Cellebrite Cloud Analyzer para DPC de Patos de Minas e para Perícia de Taiobeiras, Emenda Par...;;TECHBIZ FORENSE DIGITAL LTDA;05.757.597/0002-18;6744,0;2022-12-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178468;421648,99;421648,99;421648,99
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1510;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1511189 000293/2022;2022-10-21;;9369098;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviço de fornecimento de Subscrição de Licenças do Software Forense  UFED 4PC, Subscrição do Software Cellebrite Cloud Analyzer para DPC de Patos de Minas e para Perícia de Taiobeiras, Emenda Par...;;TECHBIZ FORENSE DIGITAL LTDA;05.757.597/0002-18;6744,0;2022-12-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178468;56586,16;56586,16;56586,16
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1510;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1511189 000293/2022;2022-10-24;;9369098;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviço de fornecimento de Subscrição de Licenças do Software Forense  UFED 4PC, Subscrição do Software Cellebrite Cloud Analyzer para DPC de Patos de Minas e para Perícia de Taiobeiras, Emenda Par...;;TECHBIZ FORENSE DIGITAL LTDA;05.757.597/0002-18;6744,0;2022-12-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178468;123147,75;123147,75;123147,75
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1510;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1511189 000326/2022;2022-12-07;;9370621;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviço de fornecimento de renovação de 01(uma) Licença do Software Cellebrite para DIHPP, com 3 anos de atualização de software, garantia e suporte e Recebimento de Novos Cabos e Suporte.;;TECHBIZ FORENSE DIGITAL LTDA;05.757.597/0002-18;6776,0;2022-12-19;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178798;151452,48;151452,48;151452,48
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1510;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1511189 000327/2022;2022-12-13;;9370822;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de manutenção continuada preventiva, corretiva e curativa de motores a reação, incluindo o fornecimento de peças, componentes e acessórios. SEI 1510.01.0244882/2021-78;;SAFRAN HELICOPTER ENGINES INDUSTRIA E COMERCIO DO BRASIL LTDA;48.090.120/0001-53;6783,0;2022-12-21;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178876;9987657,93;9987657,93;16100591,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1520;CONTROLADORIA GERAL DO ESTADO DE MINAS GERAIS;1521001 000007/2022;2022-04-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;"Inscrição de 04 (quatro) servidoras da Diretoria Central de Fiscalização e Previdência - DFPP no Curso de capacitação ""Como Realizar Uma Auditoria em Folha de Pagamento no Setor Público"".";;ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA;06.012.731/0001-33;20,0;2022-04-04;;;6200,0;6200,0;6200,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;1540;ESCOLA DE SAUDE PUBLICA DE MINAS GERAIS;1541003 000038/2022;2022-07-11;;9344569;SIM;Concluído;Com Fornecedor Vencedor;Por item;ASSPROM_x000D_ SEI - 1540.01.0000374/2022-76;;ASSOCIACAO PROFISSIONALIZANTE DO MENOR DE BELO HORIZONTE -ASSPROM;19.201.128/0001-41;48,0;2022-07-22;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175855;77034,58;77034,58;396299,43
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000006/2019;2022-02-16;;9217931;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação p/ prestação de serviços p/ atividades auxiliares a serem executadas por adolescentes trabalhadores( menor e maior).;;ASSOCIACAO PROFISSIONALIZANTE DO MENOR DE BELO HORIZONTE -ASSPROM;19.201.128/0001-41;322,0;2019-05-10;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=158211;0,0;0,0;295940,59
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000018/2023;2022-12-01;;9389458;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços continuados de assistência técnica, manutenção preventiva e corretiva com fornecimento de peças em ventiladores pulmonares (respiradores), marca Intermed.;;APICE HEALTHCARE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA;02.936.819/0001-90;248,0;2023-05-19;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=181634;56749,22;56749,22;170247,66
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000049/2022;2022-02-25;;9332259;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de Extensão da Garantia e Suporte para hardware e software Hewlett-Packard - HP, compreendendo serviço de manutenção preventiva e corretiva, incluindo fornecimento peças.;;HEWLETT-PACKARD BRASIL LTDA;61.797.924/0002-36;165,0;2022-04-20;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174406;499992,0;499992,0;1985537,75
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000068/2022;2022-04-11;;9337339;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de manutenção preventiva e corretiva em 01 (um) equipamento de ressonância magnética marca SIEMENS.;;SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.;01.449.930/0001-90;302,0;2022-05-16;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174702;618891,24;618891,24;618891,24
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000125/2022;2022-06-09;;9345736;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços continuados de assistência técnica, manutenção preventiva e corretiva com fornecimento de peças, em 12 (doze) sistemas de anestesia marca MINDRAY.;;MHEDICA SERVICE COMERCIO E MANUTENCAO LTDA;08.245.855/0001-94;604,0;2022-09-13;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176877;225856,0;225856,0;856887,84
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000143/2021;2022-04-11;;9315645;SIM;Concluído;Com Fornecedor Vencedor;Por item;Renovação de garantia de licenças de software Oracle;;ORACLE DO BRASIL SISTEMAS LTDA;59.456.277/0006-80;618,0;2021-12-03;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=172196;0,0;0,0;28767,25
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000431/2022;2022-11-21;;9372040;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contrato anual, para prestação de serviços continuados de assistência técnica, manutenção preventiva e corretiva, com fornecimento de peças, para equipamentos Fujinon.;;FUJITECH EQUIPAMENTOS MEDICOS LTDA;03.606.427/0001-26;874,0;2023-01-24;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=179458;408320,0;408320,0;1402290,41
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;2012015 000436/2022;2022-11-10;;9376872;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços  de assistência técnica, manutenção preventiva e corretiva c/ fornecimento de peças + tubo de RX, em 01 (um) equipamento de hemodinâmica (aparelho de angiografia) Canon.;;CANON MEDICAL SYSTEMS DO BRASIL LTDA;46.563.938/0001-10;69,0;2023-03-06;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=179889;291420,0;291420,0;1249138,12
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2060;FUNDACAO JOAO PINHEIRO;2061034 000034/2022;2022-06-22;;9345545;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de manutenção do software Sophia para a biblioteca da FJP.;;PRIMASOFT INFORMATICA LTDA.;69.112.514/0001-35;125,0;2022-09-01;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176711;14750,28;14750,28;62824,27
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2060;FUNDACAO JOAO PINHEIRO;2061034 000057/2022;2022-10-11;;9362414;SIM;Concluído;Com Fornecedor Vencedor;Por item;"Prestação de serviços de capacitação/treinamento por meio de curso sobre a temática de liderança denominado ""Lideranças de hoje para instituições do amanhã"".";;SPUTNIK CURSOS LTDA;23.689.444/0001-81;191,0;2022-11-16;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178169;133090,06;131055,05;131055,05
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2060;FUNDACAO JOAO PINHEIRO;2061034 000071/2022;2022-11-07;;9378698;SIM;Concluído;Com Fornecedor Vencedor;Por item;suporte ao Sistema Acadêmico - Solis GE;;SOLIS SOLUCOES LIVRES LTDA;05.582.628/0001-66;211,0;2023-03-24;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=180097;30111,6;30111,6;100640,46
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2090;FUNDACAO ESTADUAL DO MEIO AMBIENTE;2091034 000019/2022;2022-10-11;;9362446;SIM;Concluído;Com Fornecedor Vencedor;Por item;"Licenças dos softwares ArcGIS Online 01 un Creator, 01 un Viewer e 01 Service Credits; Block";;IMAGEM GEOSISTEMAS E COMERCIO LTDA;67.393.181/0001-34;51,0;2022-11-24;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178206;8776,17;8776,17;8776,17
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000014/2022;2022-03-25;;9327280;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação de empresa para fornecimento de órteses, próteses e materiais especiais (OPME's) para o cumprimento de determinações judiciais de beneficiários integrantes do SISAU;;MEDTRONIC COMERCIAL LTDA;01.772.798/0002-33;169,0;2022-03-31;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174035;83732,0;83732,0;83732,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000022/2022;2022-05-04;;9337264;SIM;Concluído;Com Fornecedor Vencedor;Por item;Inexigibilidade de Licitação, para a aquisição de medicamento de alto custo (Osimertinibe).;;ASTRAZENECA DO BRASIL LTDA.;60.318.797/0001-00;198,0;2022-05-12;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174650;374688,0;374688,0;374688,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000024/2022;2022-05-06;;9337224;SIM;Concluído;Com Fornecedor Vencedor;Por item;Aquisição de Órtese e/ou Prótese e seus componentes para integrante do Sistema de Saúde - SISAU PMMG/CBMMG/IPSM.;;ATOS MEDICAL BRASIL - COMERCIO E DISTRIBUICAO DE PRODUTOS MEDICO-HOSPITALARES LTDA.;16.482.201/0001-02;197,0;2022-05-11;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174625;101750,0;101750,0;101750,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000025/2022;2022-05-09;;9337297;SIM;Concluído;Com Fornecedor Vencedor;Por item;Aquisição de medicamento de alto custo, em atendimento à beneficiária, integrante do Sistema de Saúde (SISAU) - PMMG/CBMMG/IPSM - DURVALUMABE;;ASTRAZENECA DO BRASIL LTDA.;60.318.797/0001-00;202,0;2022-05-13;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174662;443980,8;443980,8;443980,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000038/2022;2022-06-15;;9341603;SIM;Concluído;Com Fornecedor Vencedor;Por item;Inexigibilidade de Licitação, para a aquisição de medicamento de alto custo.;;ASTRAZENECA DO BRASIL LTDA.;60.318.797/0001-00;235,0;2022-06-22;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175408;899251,2;899251,2;898998,92
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121005 000075/2022;2022-12-16;;9370567;SIM;Concluído;Com Fornecedor Vencedor;Por item;Aquisição de OPME Beneficiário J.P.F.;;ATOS MEDICAL BRASIL - COMERCIO E DISTRIBUICAO DE PRODUTOS MEDICO-HOSPITALARES LTDA.;16.482.201/0001-02;505,0;2022-12-19;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178770;96221,0;96221,0;96221,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121022 000010/2020;2022-10-19;;9241642;SIM;Concluído;Com Fornecedor Vencedor;Por item;CESSÃO DE USO dos cartões Ótimo de Vale-Transporte, com LICENÇA DE USO do software aplicativo de Carga a bordo e PRESTAÇÃO DE SERVIÇOS relativos ao atendimento dos pedidos de vales- transportes.;;CONSORCIO OTIMO DE BILHETAGEM ELETRONICA;10.426.715/0001-64;81,0;2020-02-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=161929;0,0;0,0;5000,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;2121022 000028/2022;2022-05-25;;9337947;SIM;Concluído;Com Fornecedor Vencedor;Por item;Aquisição de licença de uso full do software ScriptCase - acesso de usuários ilimitados - incluindo suporte técnico e atualização de versão;;NETMAKE SOLUCOES EM INFORMATICA LTDA;04.095.869/0001-18;219,0;2022-05-27;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174952;30000,0;30000,0;125036,67
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2160;FUNDACAO EDUCACIONAL CAIO MARTINS;2161001 000001/2022;2022-01-24;;9321251;SIM;Concluído;Com Fornecedor Vencedor;Por item;Fornecimento de 01 licença de uso à ferramenta Banco de Preços, através de um sistema de busca baseado em resultados de licitações adjudicadas e/ou homologadas, nos termos da legislação vigente.;;NP TECNOLOGIA E GESTAO DE DADOS LTDA;07.797.967/0001-95;2,0;2022-01-31;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173406;10865,0;10865,0;10865,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2170;FUNDACAO DE ARTE DE OURO PRETO-FAOP;2171005 000026/2022;2022-07-29;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Serviço de fornecimento de vale transporte.;;CASTRO COTTA TRANSPORTES LTDA;20.827.952/0001-90;40,0;2022-08-04;;;1270,0;1270,0;1270,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2170;FUNDACAO DE ARTE DE OURO PRETO-FAOP;2171005 000062/2022;2022-12-26;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Vale transporte para estagiários.;;CONSORCIO ROTA REAL;31.936.264/0001-85;100,0;2022-12-28;;;21225,6;21225,6;21225,6
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2210;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2211002 000005/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Aquisição dos equipamentos previstos no Contrato INF 3466/9195827/2018, para continuidade  dos serviços de Retransmissão de Sinal Digital - RTVD em 21 (vinte e uma) localidades.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;15,0;2022-03-15;;;1470678,05;1470678,05;1470678,05
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2210;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2211002 000006/2022;2022-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Reparo, manutenção e adequação em Mesa do Controle Mestre. SEI 2210.01.0000496/2021-03;;4S INFORMATICA INDUSTRIA E COMERCIO LTDA;79.647.087/0001-43;19,0;2022-04-05;;;20428,28;20428,28;20428,28
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2210;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2211002 000009/2019;2022-06-23;;9219693;SIM;Concluído;Com Fornecedor Vencedor;Por item;Provimento de capacidade espacial para direito de uso de 9,0 MHz, em Banda C, no Satélite STAR ONE C2, posição orbital 70°W, para uso exclusivo da CONTRATANTE. Processo SEI 2210.01.0000197/2019-31;;CLARO S.A.;40.432.544/0001-47;15,0;2019-06-26;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=159151;0,0;0,0;2760945,55
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2210;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2211002 000016/2022;2022-06-23;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;"Manutenção corretiva, incluindo fornecimento de peças e materiais, do Grupo Motor Gerador ""GMG"" instalado no Centro Transmissor da Serra do Curral. SEI 2210.01.0000346/2022-73";;DISTRIBUIDORA CUMMINS MINAS LTDA;19.859.784/0001-36;50,0;2022-07-27;;;9511,02;9479,54;9479,54
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2210;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2211002 000026/2022;2022-10-26;;9368854;SIM;Concluído;Com Fornecedor Vencedor;Por item;Locação de Sistema MÍDIA+. SEI 2210.01.0000799/2022-64;;TDS TECNOLOGIA E DESENVOLVIMENTO DE SOFTWARE LTDA;04.271.168/0001-92;96,0;2022-11-21;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178433;10520,76;10520,76;45058,7
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2240;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;2241005 000005/2022;2022-05-03;;9341890;SIM;Concluído;Com Fornecedor Vencedor;Por item;Capacitação em Soluções de Business Intelligence;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;65,0;2022-06-13;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175424;2154,0;2154,0;2154,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2260;FUNDACAO EZEQUIEL DIAS;2261032 000035/2022;2022-01-13;;9344088;SIM;Concluído;Com Fornecedor Vencedor;Por item;CONECTORES ASSÉPTICOS;;PALL DO BRASIL LTDA;55.568.968/0003-72;67,0;2022-02-25;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175665;530129,82;530129,82;530129,82
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Inexigibilidade;Inexigibilidade - Fornecedor Exclusivo;2260;FUNDACAO EZEQUIEL DIAS;2261032 000046/2022;2022-02-18;;9333399;SIM;Concluído;Com Fornecedor Vencedor;Por item;KIT PARA EXTRACAO DE ACIDOS NUCLEICOS IDENTIFICACAO: RNA E DNA VIRAL;;ROCHE DIAGNOSTICA BRASIL LTDA.;30.280.358/0006-90;76,0;2022-03-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174441;3206913,96;3206913,96;3999427,18
